Y,JD,Q1,Q2,Q3,Q4,T2,12LPX,12LPY,12LPZ,14SPZ,14LPX,14LPY,14LPZ,15SPZ,15LPX,15LPY,15LPZ,16SPZ,16LPX,16LPY,16LPZ
73,82,,,,1,A,,,,,,,,,,,,,,,
73,83,,,,2,A,1,1,,1,1,1,,,,,,,,,
73,83,,,,2,A,,,,,1,1,,,,,,,,,
73,83,,,,2,C,,,,,,,,,,,,,,,
73,83,,,2,2,C,1,1,1,1,1,1,,,,,,,,,
73,84,,2,2,2,A,,,,,,,,,,,,,,,
73,84,,2,2,2,A,1,1,1,,,,,,,,,,,,
73,85,,,,,,,,,,,,,,,,,,,,
73,85,,2,2,2,A,,,,,,,,,,,,,,,
73,85,,2,2,2,M,,,,,,,,,,,,,,,
73,85,,2,2,2,A,1,1,,,1,1,,,,,,,1,1,
73,85,,2,2,2,A,,,,,,,,,,,,,,,
73,85,,2,2,2,M,,,,,,,,,,,,,,,
73,85,,2,2,2,A,,,,,1,1,,,,,,,1,1,
73,85,,2,2,2,A,,,,,,,,,,,,,1,1,
73,85,,2,2,2,,,,,,,,,,,,,,,,
73,85,,2,2,2,A,,,,,,,,,,,,,,,
73,85,,2,2,2,A,,,,,,,,,,,,,,,
73,85,,2,2,2,,,,,,,,,,,,,,,,
73,85,,2,2,2,C,1,1,1,,,,,,,,,,,,
73,85,,2,2,2,A,,,,,,,,,,,,,,,
73,85,,2,2,2,,,,,,,,,,,,,,,,
73,85,,2,2,2,,,,,,,,,,,,,,,,
73,86,,2,2,2,M,,,,,,,,,,,,,,,
73,86,,2,,2,A,,,,,,,,,,,,,,,
73,86,,2,,,A,,,,,,,,,,,,,,,
73,86,,2,,,,,,,,,,,,,,,,,,
73,86,,2,,,A,,,,,,,,,,,,,1,1,1
73,86,,2,,,M,,,,,,,,,,,,,,,
73,86,,2,,,A,,,,,,,,,,1,,,1,1,
73,86,,2,,,C,1,1,1,1,1,1,,,1,1,1,1,1,1,1
73,86,,2,,,A,,,,,,,,,,,,,,,
73,86,,2,,,A,,,,,,,,,,,,,,,
73,87,,2,,2,,,,,,,,,,,,,,,,
73,87,,1,,2,,,,,,,,,,,,,,,,
73,87,,2,,2,A,,,,,,,,,,,,,,,
73,87,,2,,2,A,,,,,,,,,,,,,,,
73,87,,2,,2,A,,,,,1,1,,,1,1,1,,1,1,
73,87,2,2,,2,A,,,,,,,,,,,,,,,
73,87,2,2,,2,A,,,,,,,,,,,,,,,
73,87,2,2,,2,A,,,,,,,,,1,1,,,,,
73,87,,,,2,A,,,,,,,,,,,,,,,
73,88,,,,2,,,,,,,,,,,,,,,,
73,88,,,,2,A,1,1,1,,1,1,,,1,,1,,,,
73,88,,,,2,A,,,,,,1,,,,,,,,,
73,88,,,,2,A,,,,,,,,,,,,,,,
73,88,,,,2,A,,,,,,,,,,,,,,,
73,88,,,,2,A,,,,,,,,,,,,,,,
73,88,,,,2,A,,,,,,,,,,,,,,,
73,89,,,,2,A,,,,,,,,,,,,,,,
73,89,,,,2,A,,,,,,,,,,,,,,,
73,89,,,,2,A,,1,1,,,,,,,,,,,,
73,89,,,,2,A,,,,,,1,,,,,,,,,
73,89,,,,2,A,,,,,,1,,,,,,,,,
73,89,,,,2,A,,,,,,,,,1,1,,,,,
73,89,,,,2,,,,,,,,,,,,,,,,
73,89,,,,2,,,,,,,,,,,,,,,,
73,90,,,1,2,,,,,,1,1,,,,,,,,,
73,91,,,,2,,,,,,1,1,,,,,,,,,
73,91,,,,2,A,1,1,1,,1,1,,,,,,,1,,1
73,91,,,,2,A,,,,,1,1,,,,,,,,,
73,91,,,,2,A,,,,,1,1,,,,,,,,,
73,91,,,,2,,,,,,1,1,,,,,,,,,
73,92,,,,2,,,,,1,,,,,,,,,,,
73,92,,,,2,,,,,,,,,,,,,,,,
73,92,,,,2,C,,,,,1,1,,,,1,,,1,,
73,93,,,,2,A,,,,,,,,,,,,,,,
73,93,,,,,,,,,,,1,,,,,,,,,
73,93,,,,2,C,,,,,,,,,,,,,,,
73,93,,,,,A,,,1,,,,,,,,,,,,
73,93,,,,,,,,,1,,,,,,,,,,,
73,93,,,,2,A,,,,,1,1,,,,,,,,,
73,93,,,,2,,,,,,,1,,,,,,,,,
73,94,,,,2,,,,,,,,,,,,,,,,
73,94,,,,2,A,,,,,1,1,,,,,,,,,
73,94,,,,2,,,,,,1,1,,,,,,,,,
73,94,,,,2,A,,,,,,,,,,,,,,,
73,94,1,,,2,A,,,,,,,,,,,,,,,
73,94,,,,,A,,,,,1,1,,,,,,,,,
73,94,,,,2,C,,,,1,,,,1,1,1,1,,,,
73,94,,,,,A,1,1,1,1,1,1,,,,,,,,,
73,95,,,,2,A,1,1,1,1,1,1,,,,,,,1,,1
73,95,,,,2,A,,,,,,,,,,,,,,,
73,95,,,,2,A,,,,,,1,,,,,,,,,
73,95,,,,,,,,,,,,,,,,,,,,
73,95,,,,,A,,,,,,,,,,,,,,,
73,95,,,,,,,,,,,,,,,,,,,,
73,95,,,,,A,,,,,,,,,,,,,,,
73,95,,,,,A,,,,,,1,,,,,,,,,
73,95,,,,,A,,,,,1,1,,,,,,,,,
73,95,,,,,A,1,,,,1,1,,,,,,,,,
73,95,,,,2,A,,,,,,,,,,,,,,,
73,96,,,,2,A,,,,,,1,,,,,,,,,
73,96,,,,2,A,1,1,1,,1,1,,,,,,,1,,
73,97,,,,2,C,,,,,,,,,,,,,,,
73,97,,,,2,A,,,,,,,,,,,,,,,
73,97,,,,2,,,,,,1,1,,,,,,,1,,
73,98,,,,2,A,,,,,,,,,,,,,,,
73,98,,,,2,A,,,,1,1,1,,,1,1,,1,1,,
73,98,,,,2,,,,,,,,,,,,,,,,
73,98,,,,2,A,,,,,1,1,,,,,,,,,
73,98,,,,2,A,1,1,1,,1,1,,,,,,,,,
73,98,,,,2,C,,,,,,,,,,,,,,,
73,98,,,,2,A,1,1,1,1,1,1,,,,,,,,,
73,99,,,,2,A,,,,,1,1,,,,,,,,,
73,99,,,,2,,,,,,1,1,,,,,,,,,
73,99,,,,2,,,,,1,,,,,,,,,,,
73,101,,,2,,C,,,,1,1,1,,,,,,,,1,
73,103,,,,,C,,,,,,,,1,,,,,,,
73,103,,2,,,C,,,,,,,,,,,,,,,
73,103,,,,,,,,,,,,,,,,,,1,1,1
73,103,,,,,X,,,,,,,,,,,,,,,
73,105,,,,,X,,,,,,,,,,,,,,,
73,108,,,,,C,,,,1,1,1,,,,,,,,,
73,108,,,,,C,,,,,,,,1,1,1,,,,,
73,109,,,,,A,,,,,1,1,,,1,1,,,1,1,
73,109,,,,,A,,,,,1,,,,,,,,,,
73,109,,,,,,,,,,,,,,1,1,,,,,
73,110,,,,,,,,,,1,1,,,,,,,,,
73,110,,,,,A,,,,,1,1,,,,,,,,,
73,110,,,,,A,,,,,1,1,,,,,,,,,
73,111,,,,,A,,,,,,,,,,,,,,,
73,111,,,,2,,,,,,,,,,,,,,,,
73,111,,5,,,A,1,1,1,,1,1,,,,,,,,,
73,112,,,,2,,,,,,,,,,,,,,,,
73,113,,,,2,C,1,1,1,,,,,,,,,,,,
73,113,,2,1,2,C,,,,1,,,,,,,,,,,
73,114,,,1,,A,,,,,,,,,,,,,,1,
73,114,,,1,,A,,,,,1,1,,,,,,,,,
73,114,,,1,,A,,,,,1,1,,,,,,,,,
73,114,,,1,,A,,,,,,,,,,,,,,,
73,114,,,1,,A,,,,,,,,,,,,,,,
73,114,,,1,,A,,,,,,,,,,,,,,,
73,114,,,2,2,A,,,1,,,,,,,,,,1,1,1
73,115,1,,,,,,,,,,,,,,,,1,1,1,
73,115,,,,,A,,,,,,,,,,,,,1,1,1
73,115,1,2,2,,A,,,,,,,,,,,1,1,1,1,
73,115,,2,2,,,,,,,,,,,,,,,,,
73,115,,2,,,A,,,,,,,,,1,1,,,1,1,
73,115,,2,,,A,1,1,1,,,,,,,,,,1,1,1
73,116,,2,,,A,,,,,,,,,,,,,,,
73,116,,2,,,A,,,,,,,,,,,,,1,1,
73,116,,2,,,Z,,,,,,,,1,,,,,,,
73,116,,2,,,M,,,,,,,,,,,,,,,
73,116,,2,,,A,,,,,,,,,,,,,,,
73,116,,2,,,,,,,,,,,,,,,,,,
73,116,,2,,,A,,,1,,,,,,,1,,,1,1,1
73,116,,2,,,,,,,,,,,,,,,,,1,
73,116,,2,,,,,,,,,,,,,,,,,,
73,116,,2,,,A,,,,,,,,,1,1,,,,1,
73,116,,,,,A,,,,,,,,,,,,,1,1,
73,116,,,,,A,,,,,,,,,,,,,,,
73,116,,,,,A,,,,,,,,,,,,,1,1,
73,117,2,,,,A,,,,,,,1,,,,,1,1,1,1
73,117,,,,,,,,,,,,,,,,,,,,
73,117,,,,,A,,,,,,1,,,,,,,,,
73,117,,,,,A,,1,,,,1,,,,,,,1,1,
73,117,,,,,A,,,,,,1,,,,,,,1,1,
73,117,,,,,,,,,,,,,,,,,,,,
73,118,,,,,C,,,,,,,,1,1,1,1,,,,
73,118,,,3,,,,,,,,,,,,,,,1,1,
73,118,,,,,A,,,,,,,,,,1,,1,,,
73,118,,,,,,,,,,,,,,,,,,,,
73,118,,,,,,,,,,,,,,,,,,,,
73,118,,,,,,,,,,,,,,,,,,,,
73,118,,,,,,,,,,,,,,,,,,,,
73,118,,,,,A,,,,,,,,,,,,,,,
73,118,,,,,,,,,,,,,,,,,,,,
73,119,,,,,,,,,,,,,,,,,,,1,1
73,119,,,,,A,,,,,,,,,,,,,1,1,
73,119,,,,,,,,,,,,,,,,,,1,1,
73,119,,,,,A,,,,,,1,,,,,,,,1,
73,119,,,,,A,,,,,,,,,,,,,1,1,
73,119,,,,,A,,,,,1,1,,,1,1,,,1,1,
73,119,,,,,A,,,,,,,,,,,,,,,
73,119,,,,,A,,,,,,,,,,,,,,1,
73,119,,,,,A,,,,,1,1,,,,,,,1,1,
73,119,,,,,,,,,,,1,,,,,,,,,
73,119,,,,,C,1,1,1,,1,1,,,1,1,,,1,1,
73,120,,,,,A,,,,,1,1,,,,,,,1,1,
73,120,,,,,M,,,,,,,,,,,,,,,
73,120,,,,,A,,,,,,1,,,1,1,,,1,1,
73,120,,,,,A,,,,,,,,,,,,,,,
73,120,,,,,A,,,,,,,,,,,,,,,
73,120,,,,,M,,,,,,,,,,,,,,,
73,121,,,,,A,,,,,,,,,1,1,,,1,1,
73,121,,,,,,,,,,,,,,,,,,,,
73,121,,,,,A,,,,,1,1,,,,,,,1,,
73,121,,,,,A,,,,,,1,,,,,,,,,
73,121,,,,,A,,,,,,1,,,,,,,,,
73,121,,,,,A,,,,,1,1,,,,,,,,,
73,122,,,,,A,,,,,,,,,,,,,,,
73,122,,,,,A,1,1,1,,1,1,,,,,,,1,1,
73,122,,,,,A,,,,,,,,,,,,,,,
73,122,,,,2,A,1,,,1,1,1,,,,,,,,,
73,122,,,,2,A,,,,,1,1,,,,,,,,,
73,122,,,,2,,,,,,1,1,,,,,,,,,
73,123,,,,2,,,,,,,1,,,,,,,,,
73,123,,,,,A,1,1,1,,1,1,,,,,,,1,1,
73,123,,,,,A,,,,,1,1,,,,1,,,1,,
73,123,,,,,M,,,,,1,1,,,,,,,,,
73,123,,,,,A,,,,,1,1,,,,,,,1,1,
73,123,,,,,A,,,,,,,,,,,,,,,
73,123,,,,2,A,,,,,,1,,,,,,,,,
73,123,,,,,A,,,,,,,,,,,,,,,
73,123,,,,,A,1,1,1,1,1,1,,,,1,,,1,1,
73,123,,,,,,,,,,,,,,,,,,,,
73,123,,,,,A,,,,,,,,,,,,,1,1,
73,123,,,,,,,,,,,,,,,,,,,,
73,124,,,,,,,,,,,,,,,,,,,,
73,124,,,,,,,,,,,,,,,,,,,,
73,124,,,,,A,,,,,,,,,,,,,,,
73,124,,,,,A,,,,,,,,,,,,,,,
73,124,,,,,A,,,,,,,,,,,,,,,
73,124,,,,,A,,,,,,,,,,,,,,,
73,125,,,,,A,,,,,,,,,,1,1,,,,
73,125,,,,,A,,1,1,1,1,1,,1,1,1,1,1,1,,
73,125,,,,,A,1,1,1,,,,,,1,,,,1,1,
73,125,,,,,A,,,,,1,1,,,,,,,,,
73,126,,,,,A,1,1,1,1,1,1,,,,1,,,,,
73,127,,,,,A,,,,,,,,,,,,,,,
73,127,,,,,A,1,1,1,1,1,1,,,,,,,1,1,1
73,128,,,,,A,,,,,1,1,,,,,,,1,,
73,128,,,,,,,,,,,,,,,,,,,,
73,128,,,,,A,,,,,,,,,,,,,,,
73,129,,,,,C,1,1,1,1,1,1,,,1,1,,1,,1,1
73,129,,,,,C,,,,1,1,1,,,,,,,,,
73,130,,,,2,C,,,,,,,,,,,,,,,
73,130,6,6,,2,C,,,,1,1,1,,,,,,,,,
73,130,6,6,,2,C,,,,1,1,1,,,,,,,,,
73,131,,,2,,C,,1,1,,1,1,,,,,,,,,
73,131,,,,,C,,,,1,1,1,,,,,,,,,
73,131,,2,,,C,,,,,,,,,,,,,,,
73,132,,2,,,C,,,,,,,,,,,,,,,
73,133,,2,,,,,,,,,,,,,,,,,,
73,133,,2,,,T,,,,,,,,,,,,,,,
73,133,,2,,,,,,,,,,,,,,,,,,
73,133,,2,,,T,,,,,,,,,,,,,,,
73,133,,2,,,,,,,,,,,,,,,,,,
73,133,,2,,,T,,,,,,,,,,,,,,,
73,133,,2,,,,,,,,,,,,,,,,,,
73,133,,2,,,,,,,,,,,,,,,,,,
73,133,,2,,,T,,,,,,,,,,,,,,,
73,134,,2,,,T,,,,,,,,,,,,,,,
73,134,,2,,,C,1,1,1,,,,,,,,,,,,
73,134,,2,,,T,,,,,,,,,,,,,,,
73,134,,2,,,T,,,,,,,,,,,,,,,
73,134,,2,,,T,,,,,,,,,,,,,,,
73,134,,,,,,,,,,,,,,,,,,,,
73,134,,,,,A,,,,,,,,,,,,,,,
73,134,,,,,T,,,,,,,,,,,,,,,
73,134,,,,,,,,,,,,,,,,,,,,
73,134,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,A,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,T,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,135,,,,,T,,,,,,,,,,,,,,,
73,135,,,,,,,,,,,,,,,,,,,,
73,136,,,,,A,,,,,,,,,,,,,,,
73,136,,,,,,,,,,,,,,,,,,,,
73,136,,,,,,,,,,,,,,,,,,,,
73,136,,,,,,,,,,,,,,,,,,,,
73,136,,,,,A,,,,,1,,,,1,1,,,1,1,
73,136,,,,,,,,,,,,,,,,,,,,
73,136,,,,,A,,,,,,,,,,,,,,,
73,136,,,,,A,1,1,,,1,,,,,,,,,,
73,136,,,,,A,,,,,,,,,,,,,,,
73,137,,,,,A,,,,,,,,,,,,,,,
73,137,,,,,,,,,,,,,,,,,,,,
73,137,,,,,A,,,,,1,1,,,,,,,,,
73,137,,,,,A,,,,,,,,,,,,,,,
73,137,,,,,,,,,,,,,,,,,,,,
73,138,,,,,,,,,,,,,,,,,,,,
73,138,,,,,,,,,,,,,,,,,,,,
73,138,,,,,A,,,,,,,,,1,,,,,,
73,138,,,,,A,,,,,,,,,,,,,,,
73,138,,,,,A,,1,1,,,,,,,,,,,,
73,138,,,,,,,,,,,,,,,,,,,,
73,139,,,,,A,1,1,1,,1,1,,,,,,,1,1,
73,139,,,,,A,,,,,1,1,,,1,1,,,1,1,
73,139,,,,,A,,,1,,,,,,,1,1,,,,
73,139,,,,,A,,,,,1,1,,,,,,,,,
73,140,,,,,,,,,,,,,,,,,,,,
73,140,,,,,A,,,,,,,,,,,,,,,
73,140,,,,,,,,,,,,,,,,,,,,
73,141,,,,2,,,,,,,,,,,,,,,,
73,143,,,,2,A,,,1,,1,,,,,,,,,,
73,143,,,,2,C,,,,,,,,,,,,1,,,
73,143,,,2,,C,,,,,,,,,,,,1,1,1,1
73,143,,,2,,A,1,1,1,,,,,,,,,,1,1,
73,144,,,2,,,,,,,,,,,,,,,,,
73,144,,2,2,,A,,,,,,,,,,,,,1,1,
73,144,,,2,,A,,,,,,,,,,,,,1,1,
73,144,,,2,,A,,,,,,,,,,,,,1,1,
73,144,,,2,,,,,,,,,,,,,,,,,
73,144,,,2,,A,1,1,1,,,,,,,,,,1,1,
73,144,,,2,,A,,,,,,,,,,,,,,,
73,145,,,,,C,,,,,,,,,,,,,,1,
73,145,,,,,A,,,,,,,,,,,,,,,
73,145,,2,,,A,,,,,,,,,,,,,1,1,
73,145,,2,,,A,,,,,,,,,,,,,,,
73,145,,2,,,A,,,,,,,,,,,,,,,
73,145,,,,,C,,,,,,,,,,,,,,,
73,146,,,,,C,1,1,1,1,1,1,,,1,1,1,1,1,1,1
73,146,,,,,A,,,,,,,,,,,,,,,
73,146,,,,,A,,,,,,,,,,,,,,,
73,146,,,,,A,,,,,,,,,,1,,,1,1,1
73,146,,,,,,,,,,,,,,,,,,,,
73,147,,,,,A,,,,,,,,,,,,,,,
73,147,,,,,,,,,,,,,,,,,,,,
73,147,,,,,,,,,,,,,,,,,,,,
73,147,,,,,C,1,,1,,,1,,,1,1,,,1,1,
73,147,,,,,C,,,,,,,,,,,,,,,
73,147,,,,,C,,,,1,1,1,,,,,,,,1,
73,147,,,,,A,,,,,,1,,,,,,,1,1,1
73,147,,3,,3,A,,,,,,,,,,,,,1,1,
73,148,,,,,A,,,,,,,,,,,,,,,
73,148,,,,,A,,,,,,,,,,,,,,,
73,148,,,,,A,,,,,,1,,,,,,,1,1,
73,148,,,,,,,,,,,,,,,,,,1,1,
73,148,,,,,A,,,,,,1,,,,,,,,1,
73,148,,3,,3,C,1,1,,,1,1,,,,,,,1,1,1
73,148,,,,,C,1,1,,,,1,,,,,,,1,1,1
73,148,,,,,A,,,,,1,1,,,,,,,,,
73,148,,,,,C,1,1,1,,1,1,,,1,1,,1,1,1,1
73,148,,,,,A,,,,,,,,,1,1,,,1,1,1
73,148,,,,,A,,,,,,,,,,,,,,,
73,148,,,,,A,1,1,1,,1,1,,,,,,,,1,
73,148,,,,,A,,,,,,1,,,,,,,,,
73,149,,,,,C,,,,,,,,,,,,,,,
73,149,,,,,A,1,1,1,,1,1,,,,,,,1,1,1
73,149,,,,,A,,1,1,,1,1,,,,,,,1,1,1
73,149,,,,,,,,,,,1,,,,,,,,,
73,149,,,,,A,,,,,,,,,,,,,,,
73,149,,,,,A,,,,,,,,,,,,,,,
73,149,,,,,A,,,,,,,,,,,,,,,
73,149,,,,,C,,,,,,1,,,,,,,,,
73,149,,,,,C,,,,,,1,,,,,,1,1,1,1
73,149,,,,,A,,,,,,,,,,,,,,,
73,149,,,,3,A,1,1,1,,1,1,,,,,,,,,
73,149,,,,,A,,,,,,1,,,,,,,,,
73,149,,,,,A,,,,,,1,,,,,,,1,1,
73,149,,,,3,A,,,,,,1,,,,,,,1,1,
73,149,,,,,,,,,,,,,,,,,,,,
73,149,,,,,A,,,,,,1,,,,,,,1,1,
73,150,,,,,A,,,,,,1,,,,,,,,,
73,150,,,,,A,,,,,,1,,,,,,,,,
73,150,,,,,A,,,,,,,,,,,,,,,
73,150,,,,,A,1,1,1,,,1,,,,,,,,,
73,150,,,,,A,,,,,1,1,,,1,1,1,,1,1,
73,150,,,,,C,,,,,1,1,,,,,,,,1,
73,150,,,,,C,,,,,,,,,,,,,,,
73,151,,,,,A,,1,1,1,1,1,,,,,,,1,1,
73,151,,,,,A,,,,1,,,,,,,,,,,
73,151,,,,,A,,,,1,,,,,,,,1,1,1,1
73,151,,,,,A,,,,,,,,,,,,,,,
73,152,,,,,A,,,,,,,,,,,,,,,
73,152,,,,,C,,,,,,,,,,,,,,,
73,152,,,,,A,,,,,1,1,,,,,,1,1,1,
73,152,,,,,C,,,,,,,,,,,,,1,1,
73,153,,,,,,,,,,,,,,1,1,,,1,1,
73,153,,,,,A,,,,1,1,1,,,1,1,,1,1,1,
73,153,,,,,,,,,,,,,,,,,,,,
73,153,,,,,A,,,,,,,,,,,,,1,1,
73,153,,,,,A,,,,,,,,,,,,,,,
73,153,,,,,C,1,,1,,,,,,,,,,,,
73,153,,,,,C,1,,1,,1,1,,,,,,,1,1,
73,154,,,,,A,1,1,1,1,1,1,,,1,1,,,1,1,
73,154,,,,,C,,,,,1,1,,,,,,,,,
73,155,,,,,C,,,,,,,,,,,,,1,1,
73,155,,,,,A,,,,,,,,,,,,,,,
73,155,,,,,C,,,1,,,1,,,,,,,1,1,
73,155,,,,,A,,,1,,1,1,,,,,,,,,
73,155,,,,,C,,,,,1,1,,,1,1,,,,,
73,156,,,,,C,1,1,1,1,1,1,,,1,1,,,1,1,1
73,156,,,,,A,,,,,1,1,,,,,,,1,1,
73,156,,,,,A,1,1,1,1,1,1,,,,,,,,,
73,157,,,,,C,,,,,1,,,,,,,1,,,
73,157,,,,,A,,1,1,,1,1,,,,,,,,,
73,157,,,,,C,,,,1,1,1,,,1,1,,,,,
73,158,,,,,C,,,,1,1,1,,,,,,,1,1,
73,158,,,,,C,,,,,,,,,,,,,,,
73,158,,,,,C,,,,,1,1,,,,,,,1,1,
73,158,,,,2,A,,,,,1,1,,,,,,,,,
73,159,,,,2,A,,,,,1,1,,,,,,,,,
73,159,,,,2,,,,,,,,,,,,,,,,
73,160,,,2,2,C,,,,,1,1,,,,,,,,1,1
73,160,,,2,2,A,,,,,1,,,,,,,,,1,
73,160,,,2,2,C,,,,1,1,,,,,,,,,1,
73,160,,,2,2,,,,,,,,,,,,,1,,,
73,161,,,,,C,,,,,,,,,,,,,,,
73,163,,2,2,2,C,,,,,,,,,,1,,,,,
73,163,,2,,,A,1,1,1,,,,,,,,,,,,
73,164,,2,,,C,,,,1,,,,,,,,1,,,
73,164,,2,,,A,1,1,1,,1,1,,,1,1,,,1,1,1
73,164,,2,,,C,,,,,,,,,,,,,,,
73,165,,2,,,C,,,,,,,,,,,,,1,1,1
73,165,,,,,C,,,,,,,,,,,,,,,
73,165,,2,,,C,1,1,,,1,,,,1,1,,,1,1,
73,166,,,,,A,,,,,,,,,,,,,,,
73,166,,1,,,A,,,,,,,,,1,1,,,,,
73,166,,,,2,C,1,1,,,1,1,,,,,,,,,
73,166,,,,2,A,,,,,1,1,,,,,,,,,
73,167,,,,,A,,,,,,,,,,,,,,,
73,167,,,,,C,,,,,1,1,,,,,,,1,1,
73,167,,,,,A,,,,,1,1,,,,1,,,1,1,
73,167,,,1,,A,,,,,1,1,,,1,1,1,,,,
73,167,,,,,C,,1,,1,1,1,,,,1,,,1,,
73,167,,,,,C,,,,,1,1,,,,,,,,1,
73,168,,,,,A,,,,,,,,,,1,,,,,
73,168,,,,,A,,,,,1,1,,,,,,,,,
73,169,,,,,C,1,1,1,1,1,1,,,,,,,,,
73,169,,,,,A,,,,,,,,,,,,,,,
73,169,,,,,A,,,,,,,,,,,,,,,
73,170,,,,,A,,,,,1,,,,,1,,,,,
73,170,,,,,A,,,,,,,,,1,1,1,,,,
73,171,,,,2,A,,,,,1,1,,,,,,,,,
73,171,,,,2,C,,,,,1,1,,,,,,,,,
73,171,,,2,2,C,1,1,1,,,,,,,,,,,,
73,171,,,,,H,1,1,1,,,,,1,,1,1,1,1,1,1
73,172,,,,,A,,,,,,,,,,,,,,,
73,173,,,2,,C,1,1,1,,1,1,,,,,,,1,1,1
73,173,,,,,A,,,,,,,,,,,,,,,
73,173,,,,,A,,,,,,,,,,,,,,,
73,173,,,2,,A,1,1,1,1,1,1,,,,,,,1,1,
73,173,,,2,,A,,1,,,,,1,,,,,,1,1,
73,173,,,,,,,,,,,,,,,,,,,,
73,174,,2,2,,A,,,,,,,,,,,,,,,
73,174,,,,,C,,,,,,,,,,,,,1,1,
73,174,,2,,,A,,,,,,,,,,,,,,,
73,175,,,,,A,,,,,,,,,,,,,,,
73,175,,2,,,A,,,,,,,,,,,,,,,
73,175,,,,,A,,,,,,1,,,,1,,1,1,1,
73,175,,,,,C,,,,,,,,,,,,1,1,1,
73,175,,,,,A,1,1,1,,1,1,,,,,,,,,
73,176,2,,,,A,,,,,,,,,,,,,1,1,
73,176,2,,,,A,,,,,1,1,,,1,1,,,1,1,1
73,176,,,,,A,,,,,,1,1,,,,,,,,
73,176,,,,,A,,,,,1,1,1,,,,,,,,
73,176,,,,,A,,,1,,1,1,,,,,,,,1,
73,176,,,,,A,,,,,,,,,,,,,1,,
73,176,,,,,A,,,,,,1,,,,1,,,,,
73,176,,,,,A,,1,,,1,1,,,1,1,,,1,1,
73,176,,,,,A,,,,,,,,,,,,,1,1,1
73,176,,,,5,A,,,,,,1,,,1,1,1,,1,,
73,176,,,,,A,1,1,1,1,1,1,,,,,,,,,
73,176,,,,,A,,,,,,,,,,,,,,,
73,176,,,,,A,,,,,,1,,,,,,,1,,
73,176,,,,,A,,,,,,,,,,,,,,,
73,176,,,,,,,,,,,,,,,,,,,,
73,176,,,,,A,1,1,1,,1,1,,,,,,,1,,1
73,177,,,,,,,,,,,,,,,,,,,,
73,177,,,,,,,,,,,,,,,,,,,,
73,177,,,,,A,,,,,,,,,,,,,,,
73,177,,,,,,,,,,,,,,,,,,,,
73,177,,,,,A,,,,,,,,,1,1,,,1,,
73,177,,,,,A,,,,,,,,,,,,,,,
73,177,,,,,,,,,,,,,,,,,,,,
73,177,,,,,A,,,,,,1,,,,,,,,,
73,177,,,,,A,,,,,,,,,,,,,,,
73,177,,,,,,,,1,,,,,,,,,,,,
73,177,,,,,A,1,1,1,,,,,,,1,,,,,
73,177,,,,,A,,,,,1,1,,,,,,,,,
73,177,,,,,A,,,1,,,,,,1,1,,,1,,
73,177,,,,,A,1,1,1,,1,1,,,1,1,1,,1,,1
73,177,,,,,A,,,,,,,,,,,,,,,
73,177,,,,,A,,,,,,1,,,,,,,,,
73,177,,,,,,,,,,,,,,,,,1,1,,
73,178,,,,,,,,,,,1,,,,,,,,,
73,178,,,,,A,,,,,,,,,,,,,,,
73,178,,,,,,,,,,,,,,,,,,,,
73,178,,,,,A,,,,,,1,,,,,,,,,
73,178,,,,,C,1,1,1,,1,1,1,,1,1,1,,,,
73,178,,,,,,,,,,,,,,,,,,,,
73,178,,,,,,,,,,,,,,,,,,,,
73,178,,,,,A,1,1,1,,,1,,,1,,1,,,,
73,179,,,,,A,1,1,1,,,1,,,1,,,,,,
73,179,,,,,A,,,,,,,,,,,,,,,
73,179,,,,,A,,,,,,,,,,,,,1,,
73,179,,,,,A,,,,,,,,,,1,,,,,
73,179,,,,,A,,,,,,1,,,,,,,1,,
73,179,,,,,A,,,,,1,1,,,,,,,,,
73,179,,,,,A,,,,,1,1,,,1,1,1,,1,,
73,179,,,,,,,,,,,1,,,,,,,,,
73,179,,,,,A,,,,,,1,,,,1,,,,,
73,179,,,,,A,,,,,,1,,,,,,,1,,
73,180,,,,,A,,,,,,1,,,,,,,1,,
73,180,,,,,A,,,,,1,1,,,,,,,,,
73,180,,,,,A,,,,,,1,,,,,,,1,,
73,180,,,,,A,,,,,,,,,,1,,,1,,
73,180,,,,,A,,,,,,,,,,1,,,1,,1
73,181,,,,,A,,,,,,,,,1,1,1,,1,,
73,181,,,,,A,1,1,1,1,1,1,,,1,1,1,,1,,
73,181,,,,,A,,,,1,1,1,,,,1,,,1,,
73,181,,,,,A,,,,,1,1,,,,,,,,,
73,182,,,,,,,,,,,1,,,,,,,1,,
73,182,,,,,,,,,,1,1,,,,,,,,,
73,182,,,,,,,,,,,,,,,,,,,,
